system,load,request_id,planned_offset_s,actual_send_s,ttft_s,e2el_s,completed_s,input_length,success,error,prompt_tokens_match
base_mbt8192,1x,formal-1-000173,60.001,60.004768,2.111607,2.111695,62.116463,898,True,,True
base_mbt8192,1x,formal-1-000174,60.001,60.004925,2.111081,2.111138,62.116063,3125,True,,True
base_mbt8192,1x,formal-1-000175,60.001,60.005378,4.01848,4.018552,64.023931,6286,True,,True
base_mbt8192,1x,formal-1-000176,60.001,60.001945,3.568356,3.568421,63.570366,13100,True,,True
base_mbt8192,1x,formal-1-000177,60.001,60.003236,7.961151,7.961217,67.964453,4404,True,,True
base_mbt8192,1x,formal-1-000178,60.001,60.003478,3.57,3.570043,63.573521,6032,True,,True
base_mbt8192,1x,formal-1-000179,60.001,60.006362,5.057022,5.057068,65.06343,14372,True,,True
base_mbt8192,1x,formal-1-000180,60.001,60.001613,2.115047,2.115089,62.116702,2554,True,,True
base_mbt8192,1x,formal-1-000181,60.001,60.004084,1.748536,1.748612,61.752696,6809,True,,True
base_mbt8192,1x,formal-1-000182,60.001,60.004444,2.771635,2.771715,62.776159,7910,True,,True
base_mbt8192,1x,formal-1-000183,60.001,60.003869,2.111756,2.111832,62.115701,1317,True,,True
base_mbt8192,1x,formal-1-000184,63.001,63.002857,1.737656,1.737724,64.740581,4515,True,,True
base_mbt8192,1x,formal-1-000185,63.001,63.005335,7.487389,7.487438,70.492774,17240,True,,True
base_mbt8192,1x,formal-1-000186,63.001,63.002342,2.0523,2.052374,65.054716,4468,True,,True
base_mbt8192,1x,formal-1-000187,63.001,63.004169,1.735246,1.735361,64.73953,912,True,,True
base_mbt8192,1x,formal-1-000188,63.001,63.00441,2.872202,2.872278,65.876688,13736,True,,True
base_mbt8192,1x,formal-1-000189,63.001,63.002584,3.14349,3.143524,66.146108,8376,True,,True
base_mbt8192,1x,formal-1-000190,63.001,63.001569,3.144232,3.144328,66.145897,6631,True,,True
base_mbt8192,1x,formal-1-000191,63.001,63.001972,5.338929,5.339004,68.340976,16121,True,,True
base_mbt8192,1x,formal-1-000192,63.001,63.004995,1.736014,1.736109,64.741104,2042,True,,True
base_mbt8192,1x,formal-1-000193,63.001,63.003867,3.139332,3.13938,66.143248,5143,True,,True
base_mbt8192,1x,formal-1-000194,66.0,66.003116,1.961722,1.961764,67.96488,3764,True,,True
base_mbt8192,1x,formal-1-000195,66.0,66.001616,3.320322,3.320387,69.322003,10246,True,,True
base_mbt8192,1x,formal-1-000196,66.0,66.00099,3.326547,3.326595,69.327585,5510,True,,True
base_mbt8192,1x,formal-1-000197,66.0,66.003504,3.318114,3.318253,69.321757,8719,True,,True
base_mbt8192,1x,formal-1-000198,66.0,66.004096,3.323203,3.323253,69.327349,7068,True,,True
base_mbt8192,1x,formal-1-000199,66.0,66.002577,5.445807,5.445838,71.448416,13622,True,,True
base_mbt8192,1x,formal-1-000200,66.0,66.001421,5.445888,5.445937,71.447359,17906,True,,True
base_mbt8192,1x,formal-1-000201,66.0,66.002869,1.961762,1.961794,67.964663,2615,True,,True
base_mbt8192,1x,formal-1-000202,66.0,66.003657,1.289057,1.289113,67.29277,5119,True,,True
base_mbt8192,1x,formal-1-000203,66.0,66.002211,9.510132,9.510174,75.512384,36864,True,,True
base_mbt8192,1x,formal-1-000204,69.001,69.004355,7.974566,7.974613,76.978968,15463,True,,True
base_mbt8192,1x,formal-1-000205,69.001,69.00506,5.893616,5.893685,74.898745,4461,True,,True
base_mbt8192,1x,formal-1-000206,69.001,69.004132,7.977784,7.977876,76.982008,14624,True,,True
base_mbt8192,1x,formal-1-000207,69.001,69.002267,5.894568,5.894599,74.896866,20246,True,,True
base_mbt8192,1x,formal-1-000208,69.001,69.003132,3.575621,3.57568,72.578812,16383,True,,True
base_mbt8192,1x,formal-1-000209,69.001,69.006199,1.287036,1.287086,70.293284,4778,True,,True
base_mbt8192,1x,formal-1-000210,69.001,69.00463,2.584646,2.584692,71.589321,4587,True,,True
base_mbt8192,1x,formal-1-000211,69.001,69.001814,5.89412,5.894203,74.896017,29696,True,,True
base_mbt8192,1x,formal-1-000212,69.001,69.00644,4.536697,4.536731,73.543171,27054,True,,True
base_mbt8192,1x,formal-1-000213,69.001,69.00395,2.585586,2.585619,71.589569,11367,True,,True
base_mbt8192,1x,formal-1-000214,69.001,69.002789,1.483091,1.483139,70.485928,2402,True,,True
base_mbt8192,1x,formal-1-000215,69.001,69.002125,1.486732,1.486859,70.488983,5769,True,,True
base_mbt8192,1x,formal-1-000216,69.001,69.00486,4.598318,4.598348,73.603209,13558,True,,True
base_mbt8192,1x,formal-1-000217,69.001,69.003357,2.579225,2.579276,71.582634,1311,True,,True
base_mbt8192,1x,formal-1-000218,72.0,72.00561,2.894759,2.894814,74.900424,949,True,,True
base_mbt8192,1x,formal-1-000219,72.0,72.005093,2.894984,2.895039,74.900132,1258,True,,True
base_mbt8192,1x,formal-1-000220,72.0,72.00312,4.463014,4.463063,76.466183,1459,True,,True
base_mbt8192,1x,formal-1-000221,72.0,72.006776,5.944781,5.944873,77.951649,9110,True,,True
base_mbt8192,1x,formal-1-000222,72.0,72.004848,6.553092,6.553139,78.557987,39061,True,,True
base_mbt8192,1x,formal-1-000223,72.0,72.002059,4.459189,4.459231,76.46129,1241,True,,True
base_mbt8192,1x,formal-1-000224,72.0,72.001778,6.551769,6.551845,78.553623,2073,True,,True
base_mbt8192,1x,formal-1-000225,72.0,72.002258,8.491811,8.491905,80.494163,907,True,,True
base_mbt8192,1x,formal-1-000226,72.0,72.002601,4.463257,4.463342,76.465943,6831,True,,True
base_mbt8192,1x,formal-1-000227,72.0,72.0032,4.460781,4.460861,76.464061,3063,True,,True
base_mbt8192,1x,formal-1-000228,72.0,72.002909,3.499759,3.499843,75.502753,13410,True,,True
base_mbt8192,1x,formal-1-000229,72.0,72.006478,5.451604,5.451661,77.458139,14672,True,,True
base_mbt8192,1x,formal-1-000230,72.0,72.004028,2.497254,2.497328,74.501357,6471,True,,True
base_mbt8192,1x,formal-1-000231,72.0,72.001683,1.541236,1.541274,73.542957,6224,True,,True
base_mbt8192,1x,formal-1-000232,72.0,72.001952,1.529863,1.529925,73.531878,5416,True,,True
base_mbt8192,1x,formal-1-000233,72.0,72.005374,9.452784,9.45289,81.458264,1340,True,,True
base_mbt8192,1x,formal-1-000234,72.0,72.003411,8.49441,8.494453,80.497864,14133,True,,True
base_mbt8192,1x,formal-1-000235,72.0,72.001363,9.462566,9.462614,81.463977,20611,True,,True
base_mbt8192,1x,formal-1-000236,72.0,72.001109,6.550603,6.550655,78.551763,33543,True,,True
base_mbt8192,1x,formal-1-000237,72.0,72.005782,2.88981,2.88987,74.895652,9905,True,,True
base_mbt8192,1x,formal-1-000238,72.0,72.006081,6.540036,6.540146,78.546228,5795,True,,True
base_mbt8192,1x,formal-1-000239,75.001,75.002583,7.265972,7.266015,82.268597,13670,True,,True
base_mbt8192,1x,formal-1-000240,75.001,75.005677,2.942414,2.942478,77.948155,5075,True,,True
base_mbt8192,1x,formal-1-000241,75.001,75.003377,2.947735,2.947801,77.951178,8341,True,,True
base_mbt8192,1x,formal-1-000242,75.001,75.003178,1.976119,1.97617,76.979348,6685,True,,True
base_mbt8192,1x,formal-1-000243,75.001,75.003022,5.068743,5.068791,80.071813,15588,True,,True
base_mbt8192,1x,formal-1-000244,75.001,75.003641,8.501261,8.501304,83.504946,924,True,,True
base_mbt8192,1x,formal-1-000245,75.001,75.00439,5.063214,5.063268,80.067658,7796,True,,True
base_mbt8192,1x,formal-1-000246,75.001,75.002332,1.972659,1.972772,76.975105,6160,True,,True
base_mbt8192,1x,formal-1-000247,75.001,75.001355,4.119393,4.119451,79.120806,12393,True,,True
base_mbt8192,1x,formal-1-000248,75.001,75.006506,4.106033,4.106064,79.11257,8158,True,,True
base_mbt8192,1x,formal-1-000249,75.001,75.005476,4.109449,4.109507,79.114983,11924,True,,True
base_mbt8192,1x,formal-1-000250,75.001,75.001686,1.970892,1.970961,76.972647,1733,True,,True
base_mbt8192,1x,formal-1-000251,75.001,75.002008,8.502639,8.502714,83.504722,35123,True,,True
base_mbt8192,1x,formal-1-000252,75.001,75.002874,4.10727,4.107339,79.110213,1317,True,,True
base_mbt8192,1x,formal-1-000253,78.001,78.003428,2.48984,2.489975,80.493403,6596,True,,True
base_mbt8192,1x,formal-1-000254,78.001,78.007092,5.366679,5.366754,83.373846,14703,True,,True
base_mbt8192,1x,formal-1-000255,78.001,78.006794,1.464126,1.464166,79.47096,4226,True,,True
base_mbt8192,1x,formal-1-000256,78.001,78.001734,3.467119,3.467146,81.46888,14100,True,,True
base_mbt8192,1x,formal-1-000257,78.001,78.003673,5.489354,5.489407,83.49308,7284,True,,True
base_mbt8192,1x,formal-1-000258,78.001,78.007609,6.592082,6.59214,84.599749,30889,True,,True
base_mbt8192,1x,formal-1-000259,78.001,78.005925,3.464119,3.464149,81.470074,924,True,,True
base_mbt8192,1x,formal-1-000260,78.001,78.003247,1.468636,1.468668,79.471915,2066,True,,True
base_mbt8192,1x,formal-1-000261,78.001,78.001911,6.350012,6.350094,84.352004,23583,True,,True
base_mbt8192,1x,formal-1-000262,78.001,78.006405,3.222181,3.222218,81.228623,1327,True,,True
base_mbt8192,1x,formal-1-000263,78.001,78.004861,7.358523,7.358557,85.363418,14015,True,,True
base_mbt8192,1x,formal-1-000264,78.001,78.002214,3.466492,3.466526,81.46874,15203,True,,True
base_mbt8192,1x,formal-1-000265,78.001,78.002551,4.259909,4.259991,82.262541,1473,True,,True
base_mbt8192,1x,formal-1-000266,78.001,78.002792,3.225488,3.225532,81.228323,897,True,,True
base_mbt8192,1x,formal-1-000267,78.001,78.003047,3.226293,3.226365,81.229412,4152,True,,True
base_mbt8192,1x,formal-1-000268,78.001,78.001383,6.35175,6.351825,84.353208,24291,True,,True
base_mbt8192,1x,formal-1-000269,78.001,78.004594,6.354275,6.354322,84.358916,13337,True,,True
base_mbt8192,1x,formal-1-000270,78.001,78.004426,3.225315,3.225359,81.229785,8257,True,,True
base_mbt8192,1x,formal-1-000271,81.001,81.004919,7.609094,7.609134,88.614053,14422,True,,True
base_mbt8192,1x,formal-1-000272,81.001,81.00371,8.635172,8.635266,89.638975,24584,True,,True
base_mbt8192,1x,formal-1-000273,81.001,81.002248,6.597639,6.597719,87.599967,18825,True,,True
base_mbt8192,1x,formal-1-000274,81.001,81.005073,4.632572,4.632627,85.6377,12714,True,,True
base_mbt8192,1x,formal-1-000275,81.001,81.003336,10.949702,10.949812,91.953148,16199,True,,True
base_mbt8192,1x,formal-1-000276,81.001,81.004802,4.359115,4.359214,85.364015,8313,True,,True
base_mbt8192,1x,formal-1-000277,81.001,81.002411,5.569507,5.569548,86.571959,15605,True,,True
base_mbt8192,1x,formal-1-000278,81.001,81.004323,5.626622,5.626663,86.630986,6518,True,,True
base_mbt8192,1x,formal-1-000279,81.001,81.004562,5.561256,5.561336,86.565897,2841,True,,True
base_mbt8192,1x,formal-1-000280,81.001,81.004165,11.320622,11.320725,92.32489,25707,True,,True
base_mbt8192,1x,formal-1-000281,81.001,81.001865,3.34963,3.349766,84.351631,19201,True,,True
base_mbt8192,1x,formal-1-000282,81.001,81.002608,8.642078,8.642185,89.644793,17440,True,,True
base_mbt8192,1x,formal-1-000283,84.001,84.003934,1.357894,1.357968,85.361901,6497,True,,True
base_mbt8192,1x,formal-1-000284,84.001,84.002985,1.628319,1.628366,85.631351,893,True,,True
base_mbt8192,1x,formal-1-000285,84.001,84.001923,1.630457,1.63052,85.632443,3931,True,,True
base_mbt8192,1x,formal-1-000286,84.001,84.003675,2.623317,2.623374,86.627048,2144,True,,True
base_mbt8192,1x,formal-1-000287,84.001,84.00242,1.6321,1.632148,85.634568,6909,True,,True
base_mbt8192,1x,formal-1-000288,84.001,84.001608,5.634821,5.634899,89.636507,14489,True,,True
base_mbt8192,1x,formal-1-000289,84.001,84.00267,6.945786,6.945843,90.948513,37071,True,,True
base_mbt8192,1x,formal-1-000290,84.001,84.004904,1.359623,1.359665,85.36457,902,True,,True
base_mbt8192,1x,formal-1-000291,84.001,84.005035,6.928961,6.929048,90.934084,10731,True,,True
base_mbt8192,1x,formal-1-000292,84.001,84.003494,4.603044,4.603133,88.606626,17111,True,,True
base_mbt8192,1x,formal-1-000293,87.0,87.003146,3.000003,3.000073,90.003219,4177,True,,True
base_mbt8192,1x,formal-1-000294,87.0,87.001101,1.609408,1.60946,88.610562,2152,True,,True
base_mbt8192,1x,formal-1-000295,87.0,87.000524,11.151976,11.152072,98.152597,46239,True,,True
base_mbt8192,1x,formal-1-000296,87.0,87.002588,1.606129,1.606173,88.608761,1484,True,,True
base_mbt8192,1x,formal-1-000297,87.0,87.000859,3.004919,3.004964,90.005823,8834,True,,True
base_mbt8192,1x,formal-1-000298,87.0,87.002051,1.608714,1.608746,88.610798,3695,True,,True
base_mbt8192,1x,formal-1-000299,87.0,87.001329,5.321769,5.32184,92.323169,24344,True,,True
base_mbt8192,1x,formal-1-000300,87.0,87.001845,1.614118,1.614152,88.615997,3055,True,,True
base_mbt8192,1x,formal-1-000301,87.0,87.002186,1.612012,1.612056,88.614242,1188,True,,True
base_mbt8192,1x,formal-1-000302,90.001,90.003968,2.314674,2.314788,92.318756,1683,True,,True
base_mbt8192,1x,formal-1-000303,90.001,90.004195,2.313132,2.313228,92.317422,2242,True,,True
base_mbt8192,1x,formal-1-000304,90.001,90.001963,4.002546,4.002619,94.004582,17035,True,,True
base_mbt8192,1x,formal-1-000305,90.001,90.00462,3.486265,3.486349,93.49097,9466,True,,True
base_mbt8192,1x,formal-1-000306,90.001,90.002595,1.941739,1.941832,91.944427,1060,True,,True
base_mbt8192,1x,formal-1-000307,90.001,90.003391,2.989043,2.989118,92.992509,14581,True,,True
base_mbt8192,1x,formal-1-000308,90.001,90.001494,5.141905,5.141949,95.143444,10919,True,,True
base_mbt8192,1x,formal-1-000309,90.001,90.003565,2.989291,2.989385,92.99295,14452,True,,True
base_mbt8192,1x,formal-1-000310,93.001,93.003859,4.450252,4.450353,97.454212,14328,True,,True
base_mbt8192,1x,formal-1-000311,93.001,93.00223,2.577523,2.57759,95.579819,15666,True,,True
base_mbt8192,1x,formal-1-000312,93.001,93.003066,11.344482,11.344583,104.347649,51976,True,,True
base_mbt8192,1x,formal-1-000313,93.001,93.001587,3.671929,3.672016,96.673604,20095,True,,True
base_mbt8192,1x,formal-1-000314,93.001,93.005066,5.135549,5.135584,98.14065,5738,True,,True
base_mbt8192,1x,formal-1-000315,93.001,93.001192,2.139735,2.139815,95.141007,3852,True,,True
base_mbt8192,1x,formal-1-000316,93.001,93.005551,6.065956,6.066072,99.071623,4606,True,,True
base_mbt8192,1x,formal-1-000317,93.001,93.002701,1.555552,1.555648,94.558348,6022,True,,True
base_mbt8192,1x,formal-1-000318,96.001,96.006799,2.12739,2.127479,98.134279,905,True,,True
base_mbt8192,1x,formal-1-000319,96.001,96.007082,1.447369,1.447446,97.454528,895,True,,True
base_mbt8192,1x,formal-1-000320,96.001,96.003807,2.487674,2.487721,98.491529,12732,True,,True
base_mbt8192,1x,formal-1-000321,96.001,96.003378,1.442091,1.442168,97.445546,2111,True,,True
base_mbt8192,1x,formal-1-000322,96.001,96.005748,6.144923,6.145024,102.150772,12309,True,,True
base_mbt8192,1x,formal-1-000323,96.001,96.005078,4.811956,4.812032,100.81711,9928,True,,True
base_mbt8192,1x,formal-1-000324,96.001,96.006306,2.147594,2.147659,98.153965,921,True,,True
base_mbt8192,1x,formal-1-000325,96.001,96.00446,1.44169,1.441726,97.446186,4037,True,,True
base_mbt8192,1x,formal-1-000326,96.001,96.00285,4.814509,4.814557,100.817407,24187,True,,True
base_mbt8192,1x,formal-1-000327,96.001,96.002428,3.070916,3.070957,99.073385,14216,True,,True
base_mbt8192,1x,formal-1-000328,96.001,96.004854,1.443032,1.443126,97.44798,1292,True,,True
base_mbt8192,1x,formal-1-000329,99.0,99.002403,1.149349,1.149402,100.151805,1544,True,,True
base_mbt8192,1x,formal-1-000330,99.0,99.003154,3.154186,3.154238,102.157392,9790,True,,True
base_mbt8192,1x,formal-1-000331,99.0,99.001653,1.149749,1.14983,100.151483,898,True,,True
base_mbt8192,1x,formal-1-000332,99.0,99.001896,6.067717,6.067769,105.069665,31509,True,,True
base_mbt8192,1x,formal-1-000333,99.0,99.003463,5.321662,5.321702,104.325166,3162,True,,True
base_mbt8192,1x,formal-1-000334,99.0,99.002115,2.370897,2.370978,101.373093,10805,True,,True
base_mbt8192,1x,formal-1-000335,99.0,99.002832,1.150989,1.151026,100.153857,989,True,,True
base_mbt8192,1x,formal-1-000336,99.0,99.001208,1.152328,1.152373,100.153581,5038,True,,True
base_mbt8192,1x,formal-1-000337,102.001,102.0046,1.643,1.643079,103.647679,898,True,,True
base_mbt8192,1x,formal-1-000338,102.001,102.002513,6.41584,6.415931,108.418444,25205,True,,True
base_mbt8192,1x,formal-1-000339,102.001,102.00283,1.651175,1.651224,103.654055,4846,True,,True
base_mbt8192,1x,formal-1-000340,102.001,102.003295,3.055439,3.055519,105.058814,2371,True,,True
base_mbt8192,1x,formal-1-000341,102.001,102.003511,1.650232,1.650298,103.653809,4780,True,,True
base_mbt8192,1x,formal-1-000342,102.001,102.001972,1.64705,1.647147,103.649119,5025,True,,True
base_mbt8192,1x,formal-1-000343,102.001,102.005383,3.052796,3.052921,105.058305,10217,True,,True
base_mbt8192,1x,formal-1-000344,105.0,105.002436,1.092548,1.092645,106.095081,4016,True,,True
base_mbt8192,1x,formal-1-000345,105.0,105.001491,3.269518,3.269714,108.271204,9255,True,,True
base_mbt8192,1x,formal-1-000346,105.0,105.005895,1.087489,1.087579,106.093474,1817,True,,True
base_mbt8192,1x,formal-1-000347,105.0,105.001639,1.095777,1.095844,106.097483,6750,True,,True
base_mbt8192,1x,formal-1-000348,105.0,105.00534,2.275922,2.275997,107.281336,9364,True,,True
base_mbt8192,1x,formal-1-000349,105.0,105.001001,1.093304,1.093391,106.094392,8187,True,,True
base_mbt8192,1x,formal-1-000350,105.0,105.004691,4.296441,4.296479,109.30117,21912,True,,True
base_mbt8192,1x,formal-1-000351,105.0,105.00346,6.287553,6.287614,111.291074,29874,True,,True
base_mbt8192,1x,formal-1-000352,105.0,105.006157,3.412006,3.412091,108.418248,16873,True,,True
base_mbt8192,1x,formal-1-000353,105.0,105.003144,5.40699,5.407046,110.41019,11408,True,,True
base_mbt8192,1x,formal-1-000354,105.0,105.001934,1.094183,1.09425,106.096184,898,True,,True
base_mbt8192,1x,formal-1-000355,105.0,105.00294,3.273008,3.273095,108.276035,15241,True,,True
base_mbt8192,1x,formal-1-000356,108.001,108.002772,2.777087,2.777177,110.779949,8520,True,,True
base_mbt8192,1x,formal-1-000357,108.001,108.003043,1.57884,1.578938,109.581981,5163,True,,True
base_mbt8192,1x,formal-1-000358,108.001,108.005038,1.576409,1.576478,109.581516,4225,True,,True
base_mbt8192,1x,formal-1-000359,108.001,108.003487,7.00784,7.007902,115.01139,22390,True,,True
base_mbt8192,1x,formal-1-000360,108.001,108.002261,3.810954,3.811044,111.813304,20654,True,,True
base_mbt8192,1x,formal-1-000361,108.001,108.005604,12.316817,12.316895,120.3225,41502,True,,True
base_mbt8192,1x,formal-1-000362,108.001,108.006393,1.292379,1.292457,109.29885,7456,True,,True
base_mbt8192,1x,formal-1-000363,111.001,111.007495,2.97741,2.977454,113.984949,3614,True,,True
base_mbt8192,1x,formal-1-000364,111.001,111.001372,3.470913,3.470983,114.472355,19733,True,,True
base_mbt8192,1x,formal-1-000365,111.001,111.006499,1.844091,1.844153,112.850653,1475,True,,True
base_mbt8192,1x,formal-1-000366,111.001,111.003938,1.571876,1.571933,112.575872,5708,True,,True
base_mbt8192,1x,formal-1-000367,111.001,111.002896,1.569339,1.569377,112.572273,902,True,,True
base_mbt8192,1x,formal-1-000368,111.001,111.001822,1.571233,1.571272,112.573095,3877,True,,True
base_mbt8192,1x,formal-1-000369,111.001,111.002084,1.56882,1.568913,112.570997,1102,True,,True
base_mbt8192,1x,formal-1-000370,111.001,111.007255,1.565282,1.565346,112.572601,900,True,,True
base_mbt8192,1x,formal-1-000371,111.001,111.004214,1.84821,1.84824,112.852453,4399,True,,True
base_mbt8192,1x,formal-1-000372,111.001,111.002553,2.983392,2.983464,113.986017,8385,True,,True
base_mbt8192,1x,formal-1-000373,111.001,111.005183,3.463903,3.46396,114.469144,14179,True,,True
base_mbt8192,1x,formal-1-000374,111.001,111.005646,6.051255,6.051319,117.056965,30568,True,,True
base_mbt8192,1x,formal-1-000375,111.001,111.005426,1.56664,1.566678,112.572104,943,True,,True
base_mbt8192,1x,formal-1-000376,111.001,111.004808,1.845443,1.845478,112.850286,896,True,,True
base_mbt8192,1x,formal-1-000377,111.001,111.004615,1.568696,1.568758,112.573373,902,True,,True
base_mbt8192,1x,formal-1-000378,111.001,111.003245,1.567207,1.567273,112.570518,1908,True,,True
base_mbt8192,1x,formal-1-000379,114.001,114.003485,1.671983,1.672062,115.675547,897,True,,True
base_mbt8192,1x,formal-1-000380,114.001,114.001514,2.691711,2.691786,116.6933,12212,True,,True
base_mbt8192,1x,formal-1-000381,114.001,114.002885,3.037013,3.037161,117.040047,1925,True,,True
base_mbt8192,1x,formal-1-000382,114.001,114.006734,4.885738,4.885772,118.892506,32245,True,,True
base_mbt8192,1x,formal-1-000383,114.001,114.002179,8.296082,8.296165,122.298344,24604,True,,True
base_mbt8192,1x,formal-1-000384,114.001,114.002536,3.05369,3.053759,117.056296,14058,True,,True
base_mbt8192,1x,formal-1-000385,114.001,114.006282,3.050228,3.050288,117.056571,895,True,,True
base_mbt8192,1x,formal-1-000386,114.001,114.003183,2.693544,2.693587,116.696769,15629,True,,True
base_mbt8192,1x,formal-1-000387,114.001,114.001154,4.882174,4.882226,118.88338,2382,True,,True
base_mbt8192,1x,formal-1-000388,114.001,114.004332,4.884827,4.884858,118.88919,12262,True,,True
base_mbt8192,1x,formal-1-000389,114.001,114.004643,4.109737,4.109802,118.114445,9214,True,,True
base_mbt8192,1x,formal-1-000390,114.001,114.005092,1.669935,1.670018,115.67511,1874,True,,True
base_mbt8192,1x,formal-1-000391,117.001,117.00488,4.503372,4.503421,121.508302,10738,True,,True
base_mbt8192,1x,formal-1-000392,117.001,117.002409,2.949067,2.949141,119.95155,3137,True,,True
base_mbt8192,1x,formal-1-000393,117.001,117.003063,2.947366,2.947398,119.950461,9167,True,,True
base_mbt8192,1x,formal-1-000394,117.001,117.002636,2.269538,2.269579,119.272216,5884,True,,True
base_mbt8192,1x,formal-1-000395,117.001,117.003358,2.946101,2.946163,119.949521,3679,True,,True
base_mbt8192,1x,formal-1-000396,117.001,117.001779,1.890458,1.890531,118.892309,5279,True,,True
base_mbt8192,1x,formal-1-000397,117.001,117.004285,2.947437,2.947472,119.951758,2842,True,,True
base_mbt8192,1x,formal-1-000398,117.001,117.002253,1.112563,1.112635,118.114888,7406,True,,True
base_mbt8192,1x,formal-1-000399,117.001,117.004074,4.023336,4.023409,121.027484,8350,True,,True
base_mbt8192,1x,formal-1-000400,120.001,120.002403,2.284132,2.284188,122.286591,915,True,,True
base_mbt8192,1x,formal-1-000401,120.001,120.002017,2.67065,2.670709,122.672726,7992,True,,True
base_mbt8192,1x,formal-1-000402,120.001,120.002565,1.505438,1.505511,121.508077,1160,True,,True
base_mbt8192,1x,formal-1-000403,120.001,120.003112,1.500268,1.500316,121.503428,5997,True,,True
base_mbt8192,1x,formal-1-000404,120.001,120.004735,2.293056,2.293145,122.297881,2915,True,,True
base_mbt8192,1x,formal-1-000405,120.001,120.003671,1.495712,1.495778,121.49945,1494,True,,True
base_mbt8192,1x,formal-1-000406,120.001,120.00146,2.673351,2.673483,122.674942,8286,True,,True
base_mbt8192,1x,formal-1-000407,120.001,120.004514,3.004337,3.004387,123.008901,7763,True,,True
base_mbt8192,1x,formal-1-000408,120.001,120.001753,5.822976,5.823058,125.824812,21905,True,,True
base_mbt8192,1x,formal-1-000409,123.001,123.002553,1.124923,1.125018,124.127571,7540,True,,True
base_mbt8192,1x,formal-1-000410,123.001,123.001825,6.244055,6.244094,129.245919,19424,True,,True
base_mbt8192,1x,formal-1-000411,123.001,123.00337,3.150421,3.150485,126.153855,908,True,,True
base_mbt8192,1x,formal-1-000412,123.001,123.003844,2.814362,2.814424,125.818268,10616,True,,True
base_mbt8192,1x,formal-1-000413,123.001,123.003241,1.582735,1.582786,124.586026,899,True,,True
base_mbt8192,1x,formal-1-000414,123.001,123.001411,1.123494,1.123569,124.124979,1254,True,,True
base_mbt8192,1x,formal-1-000415,123.001,123.003672,1.581766,1.581835,124.585508,3854,True,,True
base_mbt8192,1x,formal-1-000416,123.001,123.005236,1.583289,1.583351,124.588587,5830,True,,True
base_mbt8192,1x,formal-1-000417,123.001,123.00354,6.264493,6.264583,129.268123,40409,True,,True
base_mbt8192,1x,formal-1-000418,123.001,123.001991,3.157318,3.157399,126.159389,15506,True,,True
base_mbt8192,1x,formal-1-000419,123.001,123.003036,1.582664,1.582699,124.585734,3416,True,,True
base_mbt8192,1x,formal-1-000420,123.001,123.00445,8.376512,8.376566,131.381016,40912,True,,True
base_mbt8192,1x,formal-1-000421,126.0,126.001661,4.433097,4.433158,130.434819,14362,True,,True
base_mbt8192,1x,formal-1-000422,126.0,126.002359,5.659628,5.659707,131.662066,7339,True,,True
base_mbt8192,1x,formal-1-000423,126.0,126.002805,3.233491,3.233622,129.236427,15103,True,,True
base_mbt8192,1x,formal-1-000424,126.0,126.001412,1.931514,1.931553,127.932965,3633,True,,True
base_mbt8192,1x,formal-1-000425,126.0,126.003206,4.425239,4.425277,130.428483,1242,True,,True
base_mbt8192,1x,formal-1-000426,126.0,126.004239,4.429263,4.429302,130.433541,26270,True,,True
base_mbt8192,1x,formal-1-000427,126.0,126.003403,7.703583,7.703657,133.70706,26371,True,,True
base_mbt8192,1x,formal-1-000428,126.0,126.001089,1.927883,1.927943,127.929032,947,True,,True
base_mbt8192,1x,formal-1-000429,126.0,126.003762,1.929457,1.929539,127.933302,8014,True,,True
base_mbt8192,1x,formal-1-000430,129.0,129.004945,1.42465,1.424694,130.429639,4261,True,,True
base_mbt8192,1x,formal-1-000431,129.0,129.004654,2.376019,2.376112,131.380765,900,True,,True
base_mbt8192,1x,formal-1-000432,129.0,129.00145,5.913318,5.913391,134.914841,25936,True,,True
base_mbt8192,1x,formal-1-000433,129.0,129.002728,1.425379,1.425473,130.428201,3738,True,,True
base_mbt8192,1x,formal-1-000434,129.0,129.00451,3.527443,3.527498,132.532008,7487,True,,True
base_mbt8192,1x,formal-1-000435,129.0,129.002931,3.027232,3.027358,132.030289,3586,True,,True
base_mbt8192,1x,formal-1-000436,129.0,129.001126,2.365738,2.365802,131.366929,8751,True,,True
base_mbt8192,1x,formal-1-000437,129.0,129.002025,2.661353,2.661429,131.663454,13855,True,,True
base_mbt8192,1x,formal-1-000438,129.0,129.003734,1.425392,1.425489,130.429223,3813,True,,True
base_mbt8192,1x,formal-1-000439,132.0,132.002154,3.663702,3.663776,135.665929,21676,True,,True
base_mbt8192,1x,formal-1-000440,132.0,132.00171,3.275477,3.275525,135.277235,22653,True,,True
base_mbt8192,1x,formal-1-000441,132.0,132.00143,10.442659,10.442688,142.444117,50695,True,,True
base_mbt8192,1x,formal-1-000442,132.0,132.000618,9.321361,9.32142,141.322038,61494,True,,True
base_mbt8192,1x,formal-1-000443,132.0,132.001033,2.22125,2.221297,134.22233,15399,True,,True
base_mbt8192,1x,formal-1-000444,135.001,135.003322,2.572384,2.572428,137.575751,13253,True,,True
base_mbt8192,1x,formal-1-000445,135.001,135.004447,7.41346,7.413547,142.417994,11596,True,,True
